image_path,gt_class,pred_class,gt_caption,pred_caption,bleu4
barrel/236.jpg,barrel,barrel,a barrel showing consistent curvature and reinforced edges.,a barrel with reinforced bands and a solid rounded form,0.05307712171072445
barrel/238.jpg,barrel,barrel,a barrel showing consistent curvature and reinforced edges.,a barrel with reinforced bands and a solid rounded form,0.05307712171072445
barrel/241.jpg,barrel,barrel,a barrel showing a smooth metal surface and uniform shape.,a barrel with reinforced bands and a solid rounded form,0.05307712171072445
barrel/242.jpg,barrel,breastplate,a breastplate with an elongated cylindrical form and smooth metallic surface.,a breastplate with a firm metallic surface and sculpted shape,0.1073897713503587
barrel/251.jpg,barrel,barrel,a barrel with visible banding and reinforced rim.,a barrel with reinforced bands and a solid rounded form,0.1186840521952098
barrel/265.jpg,barrel,barrel,a barrel showing consistent curvature and reinforced edges.,a barrel with reinforced bands and a solid rounded form,0.05307712171072445
barrel/267.jpg,barrel,backpack,a barrel with reinforced bands and a solid rounded form.,a backpack with a soft fabric surface and multiple stitched panels,0.026658376817028855
barrel/313.jpg,barrel,barrel,a barrel showing a smooth metal surface and uniform shape.,a barrel with reinforced bands and a solid rounded form,0.05307712171072445
barrel/322.jpg,barrel,ant,a barrel with a rigid cylindrical frame and uniform texture.,a cannon with smooth barrel walls and substantial thickness,0.03034691922392704
barrel/327.jpg,barrel,bucket,a bucket showing a sturdy cylindrical structure.,a bucket with straight sides and durable material texture,0.050712153369465586
barrel/367.jpg,barrel,barrel,a professional clear photo of barrel.,a barrel with reinforced bands and a solid rounded form,0.021105340631872645
barrel/394.jpg,barrel,barrel,a barrel featuring a heavy cylindrical structure and flat ends.,a barrel with reinforced bands and a solid rounded form,0.05307712171072445
barrel/434.jpg,barrel,barrel,a barrel with visible banding and a firm structural build.,a barrel with reinforced bands and a solid rounded form,0.13134549472120793
barrel/486.jpg,barrel,barrel,a barrel showing consistent curvature and reinforced edges.,a barrel with reinforced bands and a solid rounded form,0.05307712171072445
barrel/490.jpg,barrel,barrel,a barrel with visible banding and uniform round form.,a barrel with reinforced bands and a solid rounded form,0.1122444464861146
barrel/496.jpg,barrel,barrel,a barrel with reinforced bands and a solid rounded form.,a barrel with reinforced bands and a solid rounded form,0.8801117367933934
barrel/497.jpg,barrel,barrel,a barrel displaying thick walls and circular top geometry.,a barrel with reinforced bands and a solid rounded form,0.04939382737115371
barrel/498.jpg,barrel,barrel,a barrel showing consistent curvature and reinforced edges.,a barrel with a cylindrical body and rigid outer surface,0.04939382737115371
barrel/525.jpg,barrel,barrel,a barrel displaying thick walls and circular top geometry.,a barrel with reinforced bands and a solid rounded form,0.04939382737115371
barrel/554.jpg,barrel,barrel,a barrel displaying thick walls and circular top geometry.,a barrel with reinforced bands and a solid rounded form,0.04939382737115371
barrel/558.jpg,barrel,barrel,a barrel with straight sides and durable material texture.,a barrel with reinforced bands and a solid rounded form,0.1122444464861146
basketball/003.jpg,basketball,basketball,a basketball showing a classic spherical shape and deep channel lines.,a basketball with textured material and clear seam lines,0.044939163285563015
basketball/020.jpg,basketball,basketball,a basketball with textured material and clear seam patterning.,a basketball with textured material and clear seam lines,0.8633400213704505
basketball/048.jpg,basketball,basketball,a basketball showing a dense rubber surface and symmetrical shape.,a basketball with textured material and clear seam lines,0.05022037190492093
basketball/053.jpg,basketball,basketball,a basketball with reflective span and matte surfaces.,a basketball with textured material and clear seam lines,0.12753431387594827
basketball/065.jpg,basketball,basketball,a basketball showing a classic round shape and dense material texture.,a basketball with textured material and clear seam lines,0.04829027362797447
basketball/084.jpg,basketball,basketball,a basketball showing a rough texture and uniform thickness.,a basketball with a textured spherical surface and visible seam lines,0.04740604259878138
basketball/135.jpg,basketball,basketball,a basketball with consistent surface texture and segmented proportions.,a basketball with textured material and clear seam lines,0.12753431387594827
basketball/143.jpg,basketball,basketball,a basketball featuring a textured spherical surface and tapered geometry.,a basketball with textured material and clear seam lines,0.05396530161402381
basketball/182.jpg,basketball,basketball,a basketball with textured material and robust grip surfaces.,a basketball with textured material and clear seam lines,0.5873949094699213
basketball/191.jpg,basketball,basketball,a basketball with reflective highlights and a compact round shape.,a basketball with textured material and clear seam lines,0.11412271829914293
basketball/206.jpg,basketball,basketball,a basketball with reflective pattern and rounded shape.,a basketball with textured material and clear seam lines,0.12753431387594827
basketball/223.jpg,basketball,basketball,a basketball showing a classic spherical shape and deep channel lines.,a basketball with textured material and clear seam lines,0.044939163285563015
basketball/227.jpg,basketball,basketball,a basketball with smooth reflective surface and curved shape.,a basketball with textured material and clear seam lines,0.12753431387594827
basketball/259.jpg,basketball,basketball,a basketball with a textured surface and visible seam lines.,a basketball with textured material and clear seam lines,0.1262975489687145
basketball/264.jpg,basketball,basketball,a basketball showing a classic spherical shape and deep channel lines.,a basketball with textured material and clear seam lines,0.044939163285563015
basketball/268.jpg,basketball,basketball,a basketball with reflective tape and a firm build.,a basketball with textured material and clear seam lines,0.12753431387594827
basketball/279.jpg,basketball,basketball,a basketball with reflective highlights and a smooth matte finish.,a basketball with textured material and clear seam lines,0.11412271829914293
basketball/293.jpg,basketball,basketball,a basketball with textured material and clear seams.,a basketball with textured material and clear seam lines,0.7259795291154771
basketball/308.jpg,basketball,basketball,a basketball showing a classic ball shape and uniform geometry.,a basketball with textured material and clear seam lines,0.05022037190492093
basketball/391.jpg,basketball,basketball,a basketball presenting a round profile and thin material.,a basketball with textured material and clear seam lines,0.056122223243057295
basketball/392.jpg,basketball,basketball,a basketball presenting a round profile and robust material.,a basketball with textured material and clear seam lines,0.056122223243057295
basketball/408.jpg,basketball,basketball,a basketball with reflective tape and a compact shape.,a basketball with textured material and clear seam lines,0.12753431387594827
basketball/413.jpg,basketball,basketball,a basketball showing a soft shell surface and symmetrical shape.,a basketball with textured material and clear seam lines,0.05022037190492093
basketball/441.jpg,basketball,basketball,a basketball with smooth reflective material and an elongatedball shape.,a basketball with textured material and clear seam lines,0.1335433989224962
basketball/455.jpg,basketball,basketball,a basketball with textured material and uniform color patterns.,a basketball with textured material and clear seam lines,0.5873949094699213
basketball/462.jpg,basketball,basketball,a basketball showing a classic shape and deep grooved surface.,a basketball with textured material and clear seam lines,0.05022037190492093
basketball/474.jpg,basketball,basketball,a basketball with textured material and clear seam lines.,a basketball with textured material and clear seam lines,0.8633400213704505
basketball/488.jpg,basketball,basketball,a basketball with reflective glass and a compact shape.,a basketball with textured material and clear seam lines,0.12753431387594827
basketball/490.jpg,basketball,basketball,a basketball with smooth curved lines and a matte finish.,a basketball with textured material and clear seam lines,0.12067008283523631
basketball/503.jpg,basketball,basketball,a basketball with consistent curvature and solid rubber skin.,a basketball with textured material and clear seam lines,0.12753431387594827
bathtub/029.jpg,bathtub,bathtub,a bathtub with a smooth curved basin and solid ceramic surface.,a bathtub with a smooth curved basin and solid ceramic surface,0.8931539818068694
bathtub/033.jpg,bathtub,bathtub,a bathtub with rounded edges and an extended body structure.,a bathtub with a smooth curved basin and solid ceramic surface,0.10025157431478134
bathtub/052.jpg,bathtub,bubble,a banana with a gently arched shape and firm outer peel.,a bubble with a transparent spherical form and reflective surface,0.04802616576551228
bathtub/068.jpg,bathtub,bathtub,a bathtub with a smooth curved basin and solid ceramic surface.,a bathtub with an elongated oval shape and smooth finish,0.1073897713503587
bathtub/091.jpg,bathtub,bathtub,a bathtub displaying an elongated oval shape and glossy finish.,a bathtub with an elongated oval shape and smooth finish,0.4518010018049224
bathtub/099.jpg,bathtub,breastplate,a bathtub with a smooth curved surface and solid form.,a breastplate with a firm metallic surface and sculpted shape,0.06674094719041482
bathtub/110.jpg,bathtub,bathtub,a bathtub presenting a solid form and smooth inner cavity.,a bathtub with a smooth curved basin and solid ceramic surface,0.052463410228614595
bathtub/114.jpg,bathtub,bathtub,a bathtub with a structured body and curved ergonomic shape.,a bathtub with a structured body and curved contours,0.7725505949016372
bathtub/119.jpg,bathtub,bathtub,a bathtub with a deep recessed interior and rigid outer surface.,a bathtub with an elongated oval shape and smooth finish,0.10156297514737136
bathtub/175.jpg,bathtub,bathtub,a bathtub showing an elongated oval form and clean edges.,a bathtub with a smooth curved basin and solid ceramic surface,0.04411629359322707
bathtub/180.jpg,bathtub,bathtub,a bathtub displaying an elongated oval shape and polished finish.,a bathtub with a smooth curved basin and solid ceramic surface,0.04411629359322707
bathtub/200.jpg,bathtub,bathtub,a bathtub with a deep recessed interior and uniform white color pattern.,a bathtub with a smooth curved basin and solid ceramic surface,0.22652581507881553
bathtub/209.jpg,bathtub,bathtub,a bathtub showing an elongated oval shape and dense wall material.,a bathtub with a smooth curved basin and solid ceramic surface,0.04411629359322707
bathtub/211.jpg,bathtub,bathtub,a bathtub with an elongated oval shape and smooth finish.,a bathtub with an elongated oval shape and smooth finish,0.8801117367933934
bathtub/269.jpg,bathtub,bathtub,a bathtub with a smooth curved rim and solid build.,a bathtub with an elongated oval shape and smooth finish,0.1186840521952098
bathtub/345.jpg,bathtub,bucket,a professional clear photo of bucket.,a bucket with straight sides and durable material textured interior,0.021105340631872645
bathtub/355.jpg,bathtub,bathtub,a bathtub with a smooth curved rim and solid base.,a bathtub with an elongated oval shape and smooth finish,0.1186840521952098
bathtub/366.jpg,bathtub,bathtub,a bathtub with a structured body and curved ergonomic shape.,a bathtub with a smooth curved basin and solid ceramic surface,0.2596535889340338
bathtub/410.jpg,bathtub,bathtub,a bathtub with a deep recessed interior and solid construction.,a bathtub with an elongated oval shape and smooth finish,0.1122444464861146
bathtub/439.jpg,bathtub,arctic_fox,a bathtub with a structured body and curved ergonomic shape.,a professional clear photo of arctic fox,0.02151810250197126
bathtub/460.jpg,bathtub,bathtub,a bathtub presenting a solid form and smooth surface.,a bathtub with a smooth curved basin and solid ceramic surface,0.052463410228614595
bathtub/476.jpg,bathtub,bathtub,a bathtub with an elongated oval shape and clean edge texture.,a bathtub with a smooth curved basin and solid ceramic surface,0.10025157431478134
bathtub/496.jpg,bathtub,bathtub,an american black bear with layered dark fur and a broad muscular frame.,a bathtub with a smooth curved basin and solid ceramic surface,0.02068408840048898
bathtub/517.jpg,bathtub,bathtub,a bathtub showing an elongated barrel and flat surface finish.,a bathtub with a smooth curved basin and solid ceramic surface,0.04740604259878138
bathtub/535.jpg,bathtub,bathtub,a bathtub with a rigid frame and clean edges.,a bathtub with a smooth curved basin and solid ceramic surface,0.24808415001701817
bathtub/574.jpg,bathtub,bathtub,a bathtub presenting a solid form and smooth inner cavity.,a bathtub with a smooth curved basin and solid ceramic surface,0.052463410228614595
bathtub/597.jpg,bathtub,bathtub,a bathtub showing an elongated oval form and textured finish.,a bathtub with a smooth curved basin and solid ceramic surface,0.04411629359322707
bathtub/614.jpg,bathtub,bathtub,a bathtub showing an elongated basin and uniform thickness scheme.,a bathtub with a smooth curved basin and solid ceramic surface,0.05637560315259291
bathtub/618.jpg,bathtub,bathtub,a bathtub with an elongated oval shape and clean edges.,a bathtub with an elongated oval shape and smooth finish,0.7598356856515925
bathtub/620.jpg,bathtub,bathtub,a bathtub displaying an elongated oval shape and glossy finish.,a bathtub with an elongated oval shape and smooth finish,0.4518010018049224
beacon/025.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with firm base texture and narrow opening,0.13977121394614234
beacon/037.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with firm base texture and narrow opening,0.13977121394614234
beacon/043.jpg,beacon,beacon,a beacon showing a stacked column and segmented architectural form.,a beacon with a firm base and elongated vertical geometry,0.05307712171072445
beacon/056.jpg,beacon,beacon,a beacon showing a stacked vertical structure and solid form.,a beacon with a firm base and elongated vertical geometry,0.056122223243057295
beacon/061.jpg,beacon,beacon,a beacon with firm surface texture and narrow build.,a beacon with firm base texture and narrow opening,0.43167001068522526
beacon/067.jpg,beacon,beacon,a beacon with firm panel structure and a compact cylindrical form.,a beacon with firm base texture and narrow opening,0.25271148634948987
beacon/084.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with firm base texture and narrow opening,0.13977121394614234
beacon/095.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with a firm base and elongated vertical geometry,0.8801117367933934
beacon/126.jpg,beacon,balloon,a beacon displaying a cylindrical form and layered design.,a balloon with an inflated envelope and gentle curved geometry,0.025098621243978974
beacon/155.jpg,beacon,beacon,a beacon with firm texture material and a wide horizontal top pattern.,a beacon with a firm base and elongated vertical geometry,0.10170183314475842
beacon/160.jpg,beacon,beacon,a beacon displaying a structured column and layered design.,a beacon with a firm base and elongated vertical geometry,0.05307712171072445
beacon/236.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with firm base texture and narrow opening,0.13977121394614234
beacon/261.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with a firm base and elongated vertical geometry,0.8801117367933934
beacon/267.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with a firm base and elongated vertical geometry,0.8801117367933934
beacon/294.jpg,beacon,beacon,a beacon with firm base texture and narrow build.,a beacon with a firm base and elongated vertical geometry,0.13747081017605653
beacon/305.jpg,beacon,beacon,a beacon showing a stacked structure and refined linear geometry.,a beacon with a firm base and elongated vertical geometry,0.05307712171072445
beacon/329.jpg,beacon,beacon,a beacon with firm base texture and narrow opening.,a beacon with firm base texture and narrow opening,0.8633400213704505
beacon/331.jpg,beacon,beacon,a beacon with firm base layers and a solid tower structure.,a beacon with firm base texture and narrow opening,0.3740548510898886
beacon/360.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with firm base texture and narrow opening,0.13977121394614234
beacon/376.jpg,beacon,beacon,a beacon with firm base layers and a round profile.,a beacon with firm base texture and narrow opening,0.4180134288483488
beacon/395.jpg,beacon,beacon,a beacon with a strong upright shape and robust exterior.,a beacon with firm base texture and narrow opening,0.11412271829914293
beacon/402.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with a firm base and elongated vertical geometry,0.8801117367933934
beacon/439.jpg,beacon,beacon,a beacon showing a tall narrow profile and layered materials.,a beacon with firm base texture and narrow opening,0.05396530161402381
beacon/447.jpg,beacon,beacon,a beacon showing a stacked column form and reinforced structural build.,a beacon with a firm base and elongated vertical geometry,0.04802616576551228
beacon/448.jpg,beacon,beacon,a beacon with a firm body and continuous surface texture.,a beacon with a firm base and elongated vertical geometry,0.4111336169005197
beacon/456.jpg,beacon,beacon,a beacon showing a stacked column and layered architectural design.,a beacon with a firm base and elongated vertical geometry,0.05307712171072445
beacon/466.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with a firm base and elongated vertical geometry,0.8801117367933934
beacon/490.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with a firm base and elongated vertical geometry,0.8801117367933934
beacon/525.jpg,beacon,beacon,a beacon with a firm base and elongated vertical geometry.,a beacon with firm base texture and narrow opening,0.13977121394614234
beacon/527.jpg,beacon,beacon,a beacon showing a sturdy structure and clean edges with consistent curvature.,a beacon with firm base texture and narrow opening,0.04321203546203566
beaker/010.jpg,beaker,beaker,a beaker displaying smooth glass walls and an open circular top.,a beaker with a transparent cylindrical body and flat base,0.04469338322542863
beaker/023.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/036.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/066.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with a transparent cylindrical body and flat base,0.1186840521952098
beaker/077.jpg,beaker,beaker,a beaker displaying smooth glass walls and an open circular top.,a beaker with straight sides and a clear polished surface,0.04469338322542863
beaker/097.jpg,beaker,beaker,a beaker with a transparent cylindrical body and flat base.,a beaker with straight sides and a clear polished surface,0.1186840521952098
beaker/132.jpg,beaker,beaker,a beaker showing even wall thickness and minimal design.,a beaker with straight sides and a clear polished surface,0.04939382737115371
beaker/145.jpg,beaker,beaker,a beaker showing even wall thickness and minimal design.,a beaker with straight sides and a clear polished surface,0.04939382737115371
beaker/164.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/181.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/226.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/241.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/242.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/250.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/264.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/301.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/321.jpg,beaker,beaker,a beaker with a simple cylindrical profile and clear glass texture.,a beaker with straight sides and a clear polished surface,0.11239790830656897
beaker/391.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/414.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/451.jpg,beaker,beaker,a beaker with a transparent cylindrical body and flat base.,a beaker with straight sides and a clear polished surface,0.1186840521952098
beaker/467.jpg,beaker,beaker,a beaker showing even wall thickness and minimal design.,a beaker with straight sides and a clear polished surface,0.04939382737115371
beaker/474.jpg,beaker,beaker,a beaker showing even wall thickness and minimal design.,a beaker with straight sides and a clear polished surface,0.04939382737115371
beaker/495.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/525.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/543.jpg,beaker,backpack,a beaker showing even wall thickness and minimal design.,a backpack with a soft fabric surface and multiple stitched panels,0.022416933501922302
beaker/570.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.8801117367933934
beaker/631.jpg,beaker,beaker,a beaker showing even wall thickness and minimal design.,a beaker with straight sides and a clear polished surface,0.04939382737115371
beaker/640.jpg,beaker,bucket,a beaker showing even wall thickness and minimal design.,a bucket with straight sides and durable material textured interior,0.025098621243978974
beaker/644.jpg,beaker,beaker,a beaker with a flat bottom and vertical wall structure.,a beaker with straight sides and a clear polished surface,0.1186840521952098
beaker/648.jpg,beaker,beaker,a beaker with straight sides and a clear polished surface.,a beaker with a flat bottom and vertical wall structure,0.1186840521952098
bee/011.jpg,bee,bee,a bee with layered wing structure and compact proportions.,a bee with layered wing structure and compact proportions,0.8633400213704505
bee/030.jpg,bee,bee,a bee showing fine hair texture and compact proportions.,a bee with layered wing structure and compact proportions,0.07171781507224269
bee/060.jpg,bee,bee,a bee with a rounded thorax and delicate wing veins.,a bee with layered wing structure and compact proportions,0.12067008283523631
bee/061.jpg,bee,bee,a bee presenting fine hair coverage and segmented body parts.,a bee with a compact striped body and thin wings,0.05307712171072445
bee/103.jpg,bee,bee,a bee with layered wings and a compact body structure.,a bee with layered wing structure and compact proportions,0.29558013016570783
bee/114.jpg,bee,bee,a bee showing delicate wing veins and a compact shape.,a bee with a rounded thorax and delicate wing membranes,0.06985342056580097
bee/120.jpg,bee,bee,a bee with layered wing structure and compact proportions.,a bee with layered wing structure and compact proportions,0.8633400213704505
bee/137.jpg,bee,bee,a bee with a compact body core and transparent wing surfaces.,a bee with a rounded thorax and delicate wing membranes,0.2630501434025343
bee/141.jpg,bee,bee,a bee with a rounded thorax and delicate wing veins.,a bee with a rounded thorax and delicate wing membranes,0.8801117367933934
bee/158.jpg,bee,bee,a bee showing delicate wing veins and a compact shape.,a bee with layered wing structure and compact proportions,0.05706135914957148
bee/167.jpg,bee,bee,a bee showing delicate wing veins and a compact shape.,a bee with a rounded thorax and delicate wing membranes,0.06985342056580097
bee/176.jpg,bee,bee,a bee with layered wing structure and compact proportions.,a bee with a rounded thorax and delicate wing veins,0.1186840521952098
bee/183.jpg,bee,bee,a bee with a small body mass and patterned wings.,a bee with layered wing structure and compact proportions,0.11412271829914293
bee/203.jpg,bee,bee,a bee with a rounded thorax and delicate wing surface.,a bee with layered wing structure and compact proportions,0.12067008283523631
bee/209.jpg,bee,ant,a bee with layered wing structure and compact proportions.,an ant with a polished exoskeleton and precise anatomical symmetry,0.02777619034011792
bee/211.jpg,bee,bee,a bee showing delicate wing veins and a compact shape.,a bee with a rounded thorax and delicate wing membranes,0.06985342056580097
bee/214.jpg,bee,bee,a bee with layered wing structure and compact proportions.,a bee with a rounded thorax and delicate wing membranes,0.1186840521952098
bee/286.jpg,bee,bee,a bee with layered wing structure and compact proportions.,a bee with a rounded thorax and delicate wing membranes,0.1186840521952098
bee/316.jpg,bee,ant,a bee with layered wing structure and compact proportions.,an ant with a polished exoskeleton and precise anatomical symmetry,0.02777619034011792
bee/367.jpg,bee,bee,a bee featuring fuzzy surface texture and narrow abdomen.,a bee with layered wing structure and compact proportions,0.056122223243057295
bee/368.jpg,bee,bee,a bee with layered wing structure and compact proportions.,a bee with a rounded thorax and delicate wing membranes,0.1186840521952098
bee/385.jpg,bee,bee,a bee with layered wing structure and compact proportions.,a bee with a rounded thorax and delicate wing membranes,0.1186840521952098
bee/405.jpg,bee,bee,an ant displaying a narrow waist and elongated antennae.,a bee with a rounded thorax and delicate wing membranes,0.025098621243978974
bee/419.jpg,bee,bee,a bee featuring fuzzy surface texture and narrow abdomen.,a bee with layered wing structure and compact proportions,0.056122223243057295
bee/430.jpg,bee,bee,a bee showing delicate wing veins and a compact shape.,a bee with layered wing structure and compact proportions,0.05706135914957148
bee/466.jpg,bee,bee,a bee with layered wings and a compact body structure.,a bee with a rounded thorax and delicate wing membranes,0.1186840521952098
bee/480.jpg,bee,bee,a bee with a compact striped body and soft circular legs.,a bee with layered wing structure and compact proportions,0.10798033448421628
bee/508.jpg,bee,bee,a bee featuring fuzzy surface texture and narrow abdomen.,a bee with a rounded thorax and delicate wing membranes,0.04939382737115371
bee/539.jpg,bee,bee,a bee showing delicate wing veins and a compact shape.,a bee with layered wing structure and compact proportions,0.05706135914957148
bee/554.jpg,bee,bee,a bee featuring fuzzy surface texture and narrow abdomen.,a bee with a rounded thorax and delicate wing membranes,0.04939382737115371
beer_bottle/016.jpg,beer_bottle,bee,a beer bottle with transparent glass texture and narrow opening.,a beer bottle with straight sides and durable material,0.2824099048856541
beer_bottle/052.jpg,beer_bottle,bee,a beer bottle with rounded cap edges and narrow top openings.,a beer bottle with straight sides and durable material,0.25271148634948987
beer_bottle/086.jpg,beer_bottle,bee,a beer glass with straight sides and a stable wall structure.,a beer glass with vertical sides and uniform thickness,0.2842202242491899
beer_bottle/106.jpg,beer_bottle,bee,a beer bottle with straight sides and durable material.,a beer bottle with straight sides and durable material,0.8633400213704505
beer_bottle/176.jpg,beer_bottle,bee,a beer bottle showing consistent curvature and solid glass build.,a beer bottle with straight sides and durable material,0.11412271829914293
beer_bottle/206.jpg,beer_bottle,bee,a beer bottle with a rigid glass structure and smooth exterior.,a beer bottle with a cylindrical form and smooth glass surface,0.4172261448611506
beer_bottle/221.jpg,beer_bottle,bee,a beer bottle displaying a cylindrical body and tapered neck.,a beer bottle with straight sides and durable material,0.11412271829914293
beer_bottle/261.jpg,beer_bottle,bee,a beer bottle with a transparent cylindrical body and solid base.,a beer bottle with straight sides and durable material,0.25271148634948987
beer_bottle/280.jpg,beer_bottle,bee,a beer glass showing straight sides and a flat bottom.,a beer bottle with straight sides and durable glass surface,0.13747081017605653
beer_bottle/281.jpg,beer_bottle,bee,a beer bottle showing consistent curvature and solid glass build.,a beer bottle with straight sides and durable material,0.11412271829914293
beer_bottle/296.jpg,beer_bottle,bee,a beer bottle showing consistent curvature and solid glass build.,a beer bottle with straight sides and durable glass surface,0.1186840521952098
beer_bottle/297.jpg,beer_bottle,bee,a beer bottle with rounded rim and narrow base.,a beer bottle with a cylindrical form and smooth glass surface,0.24808415001701817
beer_bottle/308.jpg,beer_bottle,bee,a beer bottle with straight walls and a narrow opening.,a beer bottle with straight walls and a narrow opening,0.8801117367933934
beer_bottle/378.jpg,beer_bottle,bee,a beer bottle with rounded sides and uniform texture.,a beer bottle with straight sides and durable material,0.3549481056010053
beer_bottle/401.jpg,beer_bottle,bee,a beer bottle with straight walls and a narrow opening.,a beer bottle with straight sides and durable material,0.4180134288483488
beer_bottle/457.jpg,beer_bottle,bee,a beer bottle with straight sides and durable material.,a beer bottle with straight sides and durable material,0.8633400213704505
beer_bottle/465.jpg,beer_bottle,bee,a beer bottle with symmetrical proportions and transparent material.,a beer bottle with straight sides and durable material,0.3155984539112945
beer_bottle/500.jpg,beer_bottle,bee,a beer bottle with a cylindrical shape and uniform glass surface.,a beer bottle with straight sides and durable material,0.25271148634948987
beer_bottle/510.jpg,beer_bottle,bee,a beer bottle with a narrow opening and reinforced exterior.,a beer bottle with straight walls and a narrow opening,0.392814650900513
beer_bottle/529.jpg,beer_bottle,bee,a beer bottle with straight walls and a narrow opening.,a beer bottle with straight sides and durable material,0.4180134288483488
beer_bottle/590.jpg,beer_bottle,bee,a beer bottle with straight sides and durable glass surface.,a beer bottle with straight sides and durable material,0.7725505949016372
beer_bottle/603.jpg,beer_bottle,bee,a beer bottle with reflective glass texture and uniform thickness.,a beer bottle with straight sides and durable material,0.2824099048856541
beer_bottle/658.jpg,beer_bottle,bee,a beer bottle with a cylindrical form and smooth finish.,a beer bottle with straight sides and durable material,0.2824099048856541
beer_bottle/677.jpg,beer_bottle,bee,a beer bottle with straight walls and a narrow opening.,a beer bottle with straight sides and durable material,0.4180134288483488
beer_bottle/705.jpg,beer_bottle,bee,a beer bottle with a cylindrical body and smooth curved walls.,a beer bottle with straight sides and durable material,0.25271148634948987
beer_bottle/778.jpg,beer_bottle,bee,a beer bottle with straight sides and durable glass surface.,a beer bottle with straight sides and durable material,0.7725505949016372
beer_bottle/780.jpg,beer_bottle,bee,a beer bottle with straight walls and reinforced edges.,a beer bottle with straight walls and a narrow opening,0.6389431042462724
beer_bottle/782.jpg,beer_bottle,bee,a beer bottle with smooth glass walls and a rounded neck.,a beer bottle with straight sides and durable material,0.25271148634948987
beer_bottle/829.jpg,beer_bottle,bee,a beer bottle showing consistent curvature and solid glass build.,a beer bottle with straight sides and durable material,0.11412271829914293
beer_bottle/834.jpg,beer_bottle,bee,a beer bottle with a cylindrical form and smooth glass surface.,a beer bottle with straight sides and durable glass surface,0.2630501434025343
beer_glass/005.jpg,beer_glass,bee,a beer glass displaying a wide opening and solid transparent material.,a beer glass with vertical sides and uniform thickness,0.10212149527580384
beer_glass/041.jpg,beer_glass,bee,a beer bottle with transparent glass walls and reinforced edges.,a beer glass with vertical sides and uniform thickness,0.05706135914957148
beer_glass/082.jpg,beer_glass,bee,a beer glass displaying a wide opening and solid form.,a beer glass with vertical sides and uniform thickness,0.11412271829914293
beer_glass/099.jpg,beer_glass,bee,a beer glass with vertical sides and uniform thickness.,a beer glass with vertical sides and uniform thickness,0.8633400213704505
beer_glass/105.jpg,beer_glass,bee,a beer glass with vertical sides and uniform thickness.,a beer glass with vertical sides and uniform thickness,0.8633400213704505
beer_glass/107.jpg,beer_glass,bee,a beer glass with straight sides and a clear polished surface.,a beer glass with vertical sides and uniform thickness,0.2842202242491899
